ID,SMILES,AV_Bit,AV
coq_2202,Oc1ccc(cc1)C(CC)=C(CC)c2ccc(O)cc2,1,
coq_2203,OC=3c4ccccc4OC(=O)C=3CC1=C(O)c2ccccc2OC1=O,1,
coq_2204,CC1CCCC(O)CCCCCC2=CC(=CC(=C2C(=O)O1)O)O,1,
coq_2205,[Br-].CCCCCCCCCCCCCCCC[n+]1ccccc1,1,
coq_2206,C/[N+](C)=C1\C=C/C(C=C1)=C(/c2ccccc2)c3ccc(cc3)N(C)C.[O-]C(=O)C(=O)O.[O-]C(=O)C(=O)O.O=C(O)C(=O)O.CN(C)c1ccc(cc1)C(\c2ccccc2)=C3/C=C/C(C=C3)=[N+](/C)C,1,
coq_2207,ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3\N=C/C(=O)NC3=O,1,
coq_2208,Oc2ccc(CCNC(C)CCc1ccc(O)cc1)cc2O,1,
coq_2209,Cc1ccccc1S(=O)(=O)NC(=O)c5ccc(Cc3cn(C)c2ccc(cc23)NC(=O)OC4CCCC4)c(OC)c5,1,
coq_2211,[Br-].CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,1,
coq_2212,CC1(C)C(=C\C=C\C=C\C=C\C2=[N+](/CCCC[S]([O-])(=O)=O)C3=CC=C4C=CC=CC4=C3C2(C)C)/N(CCCC[S]([O-])(=O)=O)C5=CC=C6C=CC=CC6=C15,1,
coq_2213,Cl.NC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2C[C@H]4C(=C(O)[C@]2(O)C1=O)C(=O)c3c(O)cccc3[C@@]4(C)O,1,
coq_2214,CC(=O)O[Hg]c1ccccc1,1,
coq_2215,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C\CC2=C(C)C(=O)c1ccccc1C2=O,1,
coq_2216,O=S(CC(=O)NC/C=C\COc2cc(CN1CCCCC1)ccn2)Cc3ccco3,1,
coq_2217,[Br-].C[N+](C)(C)CCCCCCCCCCCCCCCC,1,
coq_2218,Oc2c(Sc1cc(Cl)cc(Cl)c1O)cc(Cl)cc2Cl,1,
coq_2219,[Cl-].C[n+]1c3cc(N)ccc3cc2ccc(N)cc12.Nc1cc2nc3cc(N)ccc3cc2cc1,1,
coq_2220,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)[S]([O-])(=O)=O,1,
coq_2221,O=C(O)[C@@H](S)[C@H](S)C(O)=O,1,
coq_2222,CC(C)\N=C\1/C=C\2N(C3=CC=C(Cl)C=C3)C4=C(C=CC=C4)\N=C2\C=C1NC5=CC=C(Cl)C=C5,1,
coq_2223,Cl.Oc1ccc(CNNC(=O)C(N)CO)c(O)c1O,1,
coq_2224,Oc1cc(\C=C(/C#N)C(=O)N(CC)CC)cc([N+]([O-])=O)c1O,1,
coq_2225,OC(=O)c1cc(N)ccc1O,1,
coq_2226,O.O.Oc1ccc(cc1O)C=3Oc2cc(O)cc(O)c2C(=O)C=3O,1,
coq_2227,Brc1cc(cc(Br)c1O)C(=O)c2c3ccccc3oc2CC,1,
coq_2228,O=C3c4ccccc4N/C3=C2/Nc1ccccc1C2=O,1,
coq_2229,Cl.NC(=O)C=3C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@H](C)[C@H]2[C@H](O)[C@H]4[C@@H](C=3O)N(C)C,1,
coq_2230,Oc1ccc(cc1O)[C@H]2Oc3cc(O)cc(O)c3C[C@H]2O,1,
coq_2231,Cl.CN(C)Cc1c2cc3CN4C(=O)C=5COC(=O)[C@](O)(CC)C=5C=C4c3nc2ccc1O,1,
coq_2232,COC1=C(OC)C(=O)C(C)=C(CCCCCCCCCCO)C1=O,1,
coq_2233,O=C(O)c1cccc(c1)c4cccc(N\N=C2\C(=O)N(N=C2C)c3ccc(C)c(C)c3)c4O,1,
coq_2234,O.O.O.Oc1ccc(C[C@](C)(N)C(=O)O)cc1O.O=C(O)[C@@](C)(N)Cc1cc(O)c(O)cc1,1,
coq_2235,COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,1,
coq_2236,CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SC\C(=C(/N2C1=O)C([O-])=O)C[N+]3=CC=CC=C3)C4=CSC(=N4)N)C(O)=O,1,
coq_2237,O=C(OCC)NNc1ccc(nn1)N(CC(C)O)CC,1,
coq_2238,CC1=NC(=CC(=N1)NC2=NC=C(S2)C(=O)NC3=C(Cl)C=CC=C3C)N4CCN(CCO)CC4,1,
coq_2239,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)N[S+]([O-])(=O)C4CC4)C5=CC(=CC=C15)Cl,1,
coq_2240,CN(C)C1C2CC3\C(=C(O)/C4=C(O)C=CC(=C4C3(C)O)Cl)C(=O)C2(O)\C(=C(C(N)=O)/C1=O)O,1,
coq_2241,O=C(NC1=CC=C2C(=O)\C=C(/OC2=C1)C3=NN=N[NH]3)C4=CC=C(OCCCCC5=CC=CC=C5)C=C4,1,
coq_2242,CC(CC1=CC(=C(O)C=C1)O)C(C)CC2=CC(=C(O)C=C2)O,1,
coq_2243,CC1(C)CCC(=C(\C1)C2=CC=C(Cl)C=C2)/CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)N[S+]([O-])(=O)C5=CC=C(NCC6CCOCC6)C(=C5)[N+]([O-])=O)OC7=CN=C8[NH]C=CC8=C7,1,
coq_2244,[Ag+].O=S(=O)([N-]c1ncccn1)c2ccc(N)cc2,1,
coq_2245,Cl.CCCCN(CCCC)C(=N)c1ccc(OCCCCCC)c2ccccc12,1,
coq_2246,CC1(C)N[C@@H](C(=O)N1[C@@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C4=CC=CC=C4,1,
coq_2247,O=C3C=C4CC[C@@H]2C(C=C[C@@]1(CC)[C@H]2CC[C@@]1(O)C#C)=C4CC3,1,
coq_2248,CC\C=C/C/C=C\C\C=C/C/C=C\C\C=C/CCCC(O)=O,1,
coq_2249,[O-]S(=O)(=O)CC(S)CS,1,
coq_2250,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](CO)NC(=O)[C@H](CC2=CN=CC=C2)NC(=O)[C@H](CC3=CC=C(Cl)C=C3)NC(=O)C(CC4=CC5=CC=CC=C5C=C4)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N6CCCC6C(=O)N[C@H](C)C(N)=O,1,
coq_2251,C[N]1N=NN=C1SCC/2=C(/N3C(SC2)[C@@H](NC(=O)C(O)C4=CC=CC=C4)C3=O)C([O-])=O,1,
coq_2252,[Cl-].C[N+](C)(Cc1ccccc1)CCCCCCCCCCCCCCCC,1,
coq_2253,CCCCCCCCCCCCOC(=O)C[S]([O-])(=O)=O,1,
coq_2254,O=C(O)C(CCCCCCCCCCCCCCCC)C(O)(CC(=O)O)C(=O)O,1,
coq_2255,CN(C)C\C=C\C(=O)NC1=CC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=C1O[C@H]4CCOC4,1,
coq_2256,[Cl-].Cc1cc[n+](CCCCCCCCCCCCCC)cc1,1,
coq_2257,Oc1cc(cc([N+]([O-])=O)c1O)C(=O)c2ccc(C)cc2,1,
coq_2258,CC(C)(C)NCC(=O)Nc1cc(N(C)C)c2C[C@H]3C[C@H]4[C@@H](C(O)=C(C(=O)[C@@]4(O)C(O)=C3C(=O)c2c1O)C(N)=O)N(C)C,1,
coq_2259,Cl.CN(C)c2ccc(O)c1C(=O)C3=C(O)[C@]4(O)C(=O)C(=C(O)[C@@H](N(C)C)[C@@H]4C[C@@H]3Cc12)C(N)=O,1,
coq_2260,Cl.Nc1scc(n1)CC(=O)N[C@@H]4C(=O)N3C(=C(CSc2nnnn2CCN(C)C)CS[C@@H]34)C(=O)O,1,
coq_2261,CCCCC(CC)CCC(CC(C)C)O[S]([O-])(=O)=O,1,
coq_2262,NC1=NC(=CS1)\C(=C\CC(O)=O)C(=O)N[C@H]2[C@H]3SC\C=C(/N3C2=O)C(O)=O,1,
coq_2263,NC(CC1=CC(=C(OC2=CC(=C(O)C(=C2)I)I)C(=C1)I)I)C(O)=O,1,
coq_2264,Oc3ccc2C[C@@H]1c4c(CCN1C)cccc4c2c3O,1,
coq_2265,O=C(NCN1CCCC1)C4=C(O)[C@@H](N(C)C)[C@@H]5CC3C(C(=O)c2c(O)cccc2[C@@]3(C)O)=C(O)[C@]5(O)C4=O,1,
coq_2266,CC(=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(\C)CC(O)CC1(C)C)\C=C\C=C(C)\C=C\C2\C(=C/C(O)CC2(C)C)C,1,
coq_2267,O[C@@H]2C[C@@H]1C/C(C[C@@H]1C2/C=C/[C@@H](O)C(C)CC#CC)=C\CCCC(=O)O,1,
coq_2268,NCC1=C(CC(=O)N[C@H]2[C@H]3SC\C(=C(/N3C2=O)C(O)=O)CSC4=NN=N[N]4CC(O)=O)C=CC=C1,1,
coq_2269,CO\N=C(\C(=O)N[C@H]1[C@H]2SC\C(=C(/N2C1=O)C(O)=O)CSC(=O)C3=CC=CO3)C4=CSC(=N4)N,1,
coq_2270,CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,1,
coq_2271,CCOC1=NC2=CC=CC(=C2[N]1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN=N[NH]5)C(=O)OC(C)OC(=O)OC6CCCCC6,1,
coq_2272,O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2,1,
coq_2273,[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C4=CSC(N)=N4)C(=O)OCOC(=O)C(C)(C)C,1,
coq_2274,CCCCCCCC/C=C/CCCCCCCC(O)=O,1,
coq_2275,Cl.NC(=O)C=2C(=O)[C@@]3(O)C(O)=C4C(=O)c1c(c(Cl)ccc1O)[C@@H](O)[C@H]4C[C@H]3[C@@H](C=2O)N(C)C,1,
coq_2276,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(O)C4=C(C=C(C=C4N)[S]([O-])(=O)=O)C=C3[S]([O-])(=O)=O)C)N=NC5=C(O)C6=C(C=C(C=C6N)[S]([O-])(=O)=O)C=C5[S]([O-])(=O)=O,1,
coq_2277,CC1=C(Cl)C(=[N+]([O-])C(=C1C2=NOC(=N2)C3=CC(=C(O)C(=C3)O)[N+]([O-])=O)Cl)C,1,
coq_2278,CO\N=C(/C(=O)N[C@H]1[C@H]2SC\C(=C(/N2C1=O)C(O)=O)C[N+]3(C)CCCC3)C4=CSC(=N4)N,1,
coq_2279,CN1C[C@@H](\C=C2/[C@H]1CC3=C[NH]C4=C3C2=CC=C4)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](CC8=CC=CC=C8)N6C5=O,1,
coq_2280,Oc1ccc(CCN)cc1O,1,
coq_2281,[Na+].[Na+].[O-]S(=O)(=O)c1cc(ccc1O)C3(OC(=O)c2c(Br)c(Br)c(Br)c(Br)c23)c4ccc(O)c(c4)S([O-])(=O)=O,1,
coq_2282,Cl.Oc1ccc(cc1O)[C@H]3CNCc2c3ccc(O)c2O,1,
coq_2283,Clc2c(Cc1c(O)c(Cl)cc(Cl)c1Cl)c(O)c(Cl)cc2Cl,1,
coq_2284,CCOC1=CC\2=C(NC(C)(C)\C=C2C)C=C1,1,
coq_2285,OC1=C(I)C=C(C=C1I)[N+]([O-])=O,1,
coq_2286,CCCCCCCC\C=C\CCCCCCCC(=O)NCCOC(=O)CC(C([O-])=O)[S]([O-])(=O)=O,1,
coq_2287,Oc1ccc(cc1O)[C@@H](O)[C@H](C)N,1,
coq_2288,CCC1=C(C(=O)C2=CC(=C(O)C(=C2)I)I)C3=CC=CC=C3O1,1,
coq_2289,O=C(O)CCCC\C=C/C/C=C\C/C=C\CCCCC,1,
coq_2290,[Cl]C1=CC(=C([O][CH2][C]#[C][I])C=C1[Cl])[Cl],1,
coq_2291,OC1=CC(=CC(=C1)O)O,1,
coq_2292,CC\C=C/C/C=C\C\C=C/C/C=C\C\C=C/C\C=C/CCC(O)=O,1,
coq_2293,ClCCN(CCCl)C(=O)Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3,1,
coq_2294,CN(C)[C@H]\1[C@@H]2[C@@H](O)[C@H]3\C(=C(O)/[C@]2(O)C(=O)\C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)[C@@]3(C)O,1,
coq_2295,CC[C@@]1(O)C(=O)OC/C2=C1/C=C/3N(CC4=CC5=C(C=CC=C5[N+]([O-])=O)N=C34)C2=O,1,
coq_2296,Cl.O[C@@H]3CCCN[C@H]3CC(=O)CN2C=Nc1cc(Br)c(Cl)cc1C2=O,1,
coq_2297,O=C(O[Sn](CCCC)(OC(=O)CCCCCCCCCCC)CCCC)CCCCCCCCCCC,1,
coq_2298,CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1,1,
coq_2299,O=C(O)c1ccc(cc1)C(=C)c2cc3c(cc2C)C(C)(C)CCC3(C)C,1,
coq_2300,CC(CC1=CC2=C(OCO2)C=C1)NCC(O)C3=CC(=C(O)C=C3)O,1,
coq_2301,CN(C)[C@H]\1[C@@H]2C[C@H]3\C(=C(\O)[C@]2(O)C(=O)\C(=C1O)C(=O)NCNC(CCCCN)C(O)=O)C(=O)C4=C(C=CC=C4O)[C@@]3(C)O,1,
coq_2302,OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)C2=C[NH]C3=C2\N=C/NC3=O,1,
coq_2303,Oc1c(cc(Br)cc1Br)C(=O)Nc2ccc(Br)cc2,1,
coq_2304,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3/CC(=C)[C@@H](O)C[C@@H]3O)[C@H](C)\C=C\C(C)C(C)C,1,
coq_2305,OC(=O)CC(S[Au])C([O-])=O,1,
coq_2306,CC(=O)OCC/1=C(/N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C2=O)C(O)=O,1,
coq_2307,C[C@@H]1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(CC(OC3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@@H]1C)O2)C(O)=O,1,
coq_2308,CCCCC/C=C/C/C=C/CCCCCCCC(O)=O,1,
coq_2309,CCCCCC\C=C/CCCCCCCC(O)=O,1,
coq_2310,CC(C)c1ccc(C)c2ccc(C)c2c1,1,
coq_2311,CO[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)[C@H]3SCC(CSC4=NN=NN4C)=C(N3C2=O)C(O)=O,1,
coq_2312,CC[P](CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1,
coq_2313,CC(OC(=O)OC1CCCCC1)OC(=O)\C2=C(CS[C@@H]3[C@H](NC(=O)CC4=CSC(=N4)N)C(=O)N23)/CSC5=NN=N[N]5CCN(C)C,1,
coq_2314,NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@@H](CC3=CC=C(O)C=C3)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N2)C(=O)NCC(N)=O,1,
coq_2315,O[Hg]CC(OC)CNC(=O)c1ccccc1OCC(=O)O,1,
coq_2316,OC1=C(N=NC2=CC=C(C3=CC=CC=C23)[S]([O-])(=O)=O)C4=CC=C(C=C4C=C1[S]([O-])(=O)=O)[S]([O-])(=O)=O,1,
coq_2317,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C4C=CC=CC4=C1,1,
coq_2318,[H][C@@]1([C@H](OC)[C@@H](CC[C@]12CO2)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]3(C)O[C@@H]3CC=C(C)C,1,
coq_2319,O=C(OCC)c1cnc2cc(OCC)c(cc2c1O)OCCCCCCCCCC,1,
coq_2320,[Na+].[Na+].O.O.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(CSC2=NC(=O)C([O-])=NN2C)CS[C@@H]34)C([O-])=O,1,
coq_2321,[Na+].CC(C)(O)c5ccccc5CC[C@@H](SCC1(CC([O-])=O)CC1)c2cccc(c2)/C=C/c3ccc4ccc(Cl)cc4n3,1,
coq_2322,CC\C=C/C/C=C\C\C=C/CCCCCCCC(O)=O,1,
coq_2323,O=C(O)C(C)(CC)Oc1ccc(cc1)C2(CCCCC2)c3ccc(OC(C)(CC)C(=O)O)cc3,1,
coq_2324,Fc1ccc(cc1Cl)Nc2ncnc3cc(OC)c(cc23)OCCCN4CCOCC4,1,
coq_2325,NC1=NC(=CS1)\C(=N\OCC(O)=O)C(=O)N[C@H]2[C@H]3SC\C(=C(/N3C2=O)C(O)=O)C=C,1,
coq_2326,Oc1ccc(cc1O)[C@@H](O)CNC,1,
coq_2327,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C/3C[C@@H](O)CCC3=C,1,
coq_2328,CCCCCCCCCCCCCCCC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)\CCCC1(C)C,1,
coq_2329,Oc1c(I)cc(I)c2cccnc12,1,
coq_2330,O=C(Nc1ncc(s1)[N+]([O-])=O)c2ccccc2OC(C)=O,1,
coq_2331,CN1CCC/N=C1/C=C/C2=CC=CC(=C2)O.OC(=O)C3=CC4=CC=CC=C4C(=C3O)CC5=C(O)C(=CC6=CC=CC=C56)C(O)=O,1,
coq_2332,CC1=CC=CC=C1N2C(=O)C3=C(C=CC(N)=C3)N=C2CF,1,
coq_2333,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC4=CC=C(O)C=C4)C(O)=O)NC(=O)[C@H](CC5=CC=C(O)C=C5)NC(=O)[C@H](CCC(O)=O)NC3=O)C(=O)N[C@@H](CC(N)=O)C(=O)N6CCC[C@H]6C(=O)N[C@@H](C)C(=O)N2,1,
coq_2334,CC1=CN=C(C=N1)C(=O)N[C@H]2CCCCCC=C[C@@H]3C[C@]3(NC(=O)[C@@H]4C[C@H](CN4C2=O)OC5=NC6=C(C=CC=C6)C7=C5C=CC=C7)C(=O)N[S+]([O-])(=O)C8CC8,1,
coq_2335,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,1,
coq_2336,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(O)C(=C(NC(=O)\C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)C(=C4C(=C3C)O)O)\C=N\N5CCN(CC5)C6CCCC6,1,
coq_2337,COC1=CC2=C(C=C1)N=C3CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N5C[C@@H](C[C@H]5C(=O)N[C@@]6(C[C@H]6C=C)C(=O)N[S+]([O-])(=O)C7CC7)OC3=N2)C(C)(C)C,1,
coq_2338,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]2([H])C3=C(C(O)=CC=C3)C(=O)C4=C2C=C(CO)C=C4O,1,
coq_2339,CCN(CC)CC[S+]([O-])(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(=C\[C@@H](O)CC(=O)CC3=NC(=CO3)C2=O)C,1,
coq_2340,NC(=O)c4cc[n+](CC=2CS[C@@H]3[C@H](NC(=O)Cc1cccs1)C(=O)N3C=2C([O-])=O)cc4,1,
coq_2341,O=C2C(C)=C(C)C(=O)C(C)=C2C(CCCCCC(=O)O)c1ccccc1,1,
coq_2343,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](O)[C@@H](C)CN5C(=O)C(NC(=O)C(NC(=O)C6C[C@@H](O)CN6C(=O)C(NC4=O)[C@@H](C)O)[C@H](O)[C@@H](O)C7=CC=C(O)C(=C7)O[S+](O)([O-])=O)[C@H](O)CC(N)=O,1,
coq_2344,O[C@@H](C(=O)N[C@@H]1[C@H]2SC\C(=C(/N2C1=O)C([O-])=O)CSC3=NN=N[N]3C[S]([O-])(=O)=O)C4=CC=CC=C4,1,
coq_2345,CCC(C)C(N)\C1=N\C(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC3=CN=C[NH]3)NC(=O)[C@@H](CC4=CC=CC=C4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,1,
coq_2346,CC(C)(C)C1=CC=C2C(=C1)C=CC(=C2[S]([O-])(=O)=O)C(C)(C)C,1,
coq_2347,COC1=C(NC2=NC=C(Cl)C(=N2)NC3=CC=CC=C3[P](C)(C)=O)C=CC(=C1)N4CCC(CC4)N5CCN(C)CC5,1,
coq_2348,C[N]1N=NN=C1SCC/2=C(/N3[C@H](SC2)[C@H](NC(=O)[C@H](NC(=O)C4=C(O)C=C(C)N=C4)C5=CC=C(O)C=C5)C3=O)C(O)=O,1,
coq_2349,O=C(N[C@@H](CS)C(=O)O)C(C)(C)S,1,
coq_2350,OC1=CC=CC2=CC=CN=C12,1,
coq_2351,Clc1ccc(cc1)[C@H]2CC[C@@H](CC2)C=4C(=O)c3ccccc3C(=O)C=4O,1,
coq_2352,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(=C(C)C(=C2O1)C)OC(=O)CCC(O)=O,1,
coq_2353,Oc2ccc(CCNCCCCCCNCCc1ccccc1)cc2O,1,
coq_2354,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=CC(=CC(=C34)[NH]2)F,1,
coq_2355,Cl.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]3C(=O)N2C(=C(CS[C@@H]23)CSc4cnns4)C(=O)O,1,
coq_2356,C[C@H]1O[C@@H](O[C@@H]\2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,1,
coq_2357,O.O=C(O)C(C)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1,
coq_2358,C[C@]12CC[C@H]3[C@@H](CCC\4=C\C(=O)\C=C/[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,1,
coq_2359,CCCCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCc1cc(O)ccc1[C@H]4CC[C@]23C,1,
coq_2360,[Na+].[Na+].O=C([O-])c2ccc(Cl)cc2Nc1ccccc1C([O-])=O,1,
coq_2361,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)CC)cc2Cl,1,
coq_2362,N[C@@H](CC1=CC(=C(O)C=C1)O)C(O)=O,1,
coq_2363,COC(=O)C(/C)=C/[C@H]1[C@H](C(=O)O[C@@H]2CC(=O)/C(=C2/C)C\C=C\C=C)C1(C)C,1,
coq_2364,Cl.Nc1scc(n1)\C(=C\CC)C(=O)N[C@@H]3C(=O)N2C(=C(COC(N)=O)CS[C@@H]23)C(=O)OCOC(=O)C(C)(C)C,1,
coq_2365,CC1=CC(=C(C=C1)C(=O)OCC2=CC=C(C=C2)[C@@H](CN)C(=O)NC3=CC4=C(C=C3)C=NC=C4)C,1,
coq_2366,O[C@H]1CC[C@@H](CC1)NCC2=CC(=CC(=C2O)Br)Br,1,
coq_2367,CC1=CC(=CC=C1Cl)NC2=CC=CC=C2C(O)=O,1,
coq_2368,C[C@@H]1O[C@@H](O[C@H]2C[C@@H]3O[C@@](O)(C[C@@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]4O[C@@H]4C=CC(=O)O[C@@H](C)CC=CC=CC=CC=C2)[C@H](O)[C@H](N)[C@@H]1O,1,
coq_2369,Oc4cc5CC[C@@H]1[C@H](CC[C@]2(C)[C@H](CC[C@@H]12)OC(=O)CCC3CCCC3)c5cc4,1,
coq_2370,Oc1ccc(cc1OC)/C=C/C(=O)O[C@H]4CC[C@]63C[C@@]56CC[C@]2(C)[C@H](CC[C@@]2(C)[C@@H]5CC[C@H]3C4(C)C)[C@H](C)CC\C=C(/C)C,1,
coq_2371,OC[C@H]1O[C@@H](OC2=C(C(=O)CCC3=CC=C(O)C=C3)C(=CC(=C2)O)O)[C@H](O)[C@@H](O)[C@@H]1O,1,
coq_2372,NC1=C2C(=NC=N1)[N](N=C2C3=CC=C(OC4=CC=CC=C4)C=C3)[C@@H]5CCCN(C5)C(=O)C=C,1,
coq_2373,CCCCCCCCCC(=O)N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)C4=CC=CC=C4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@@H](C)CC(O)=O,1,
coq_2374,COC1=CC2=C(CCN[C@]23CS[C@H]4[C@H]5[C@@H]6N(C)[C@@H](CC7=C6C(=C(OC)C(=C7)C)O)[C@H](O)N5[C@@H](COC3=O)C8=C4C(=C(C)C9=C8OCO9)OC(C)=O)C=C1O,1,
coq_2375,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(F)C(=CC=C3)N[S+]([O-])(=O)C4=C(F)C=CC=C4F,1,
coq_2376,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C4=CSC(N)=N4,1,
coq_2377,CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]2CC[C@](O)(CC)[C@H](C)O2)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCC3=C(C([O-])=O)C(=C(C)C=C3)O,1,
coq_2378,COC1=C(C)C2=C(C=C1)C(=CC(=N2)C3=NC(=CS3)C(C)C)O[C@@H]4C[C@@H]5C(C4)C(=O)N(C)CCCC\C=C/[C@@H]6C[C@]6(NC5=O)C(=O)N[S+]([O-])(=O)C7CC7,1,
coq_2379,ClC1=CC=C(COC(C[N]2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C(=C1)Cl,0,
coq_2380,CC1=CC2=C(C=C1C3(CC3)C4=CC=C(C=N4)C(O)=O)C(C)(C)CCC2(C)C,0,
